"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","KEGG","PFAM","EC"
"Mycgr3G11578","","SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain",9.18425596608701,-0.0711512000210607,0.343992405030466,0.554850898948912,NA,FALSE,"ns","proth_at_27C_2vs0","","SET;TPR_16",""
"Mycgr3G11769","","Common central domain of tyrosinase",6.46024029699095,-0.382726286097002,0.593089669623784,0.0217837348170372,NA,FALSE,"ns","proth_at_27C_2vs0","map00350;map00950;map00965;map01100;map01110;map04916","Tyrosinase","1.14.18.1"
"Mycgr3G12048","","HMGL-like",11.1490083660373,0.2023505443401,0.380855264726866,0.146605008166434,NA,FALSE,"ns","proth_at_27C_2vs0","map00290;map00620;map01100;map01110;map01210;map01230","HMGL-like","2.3.3.13"
"Mycgr3G12516","","glycosyltransferase family 2 protein",12.903370893913,0.112128221047124,0.317101618445242,0.424988760877733,NA,FALSE,"ns","proth_at_27C_2vs0","","Chitin_synth_2;Glyco_tranf_2_3;Glyco_trans_2_3","2.4.1.212"
"Mycgr3G14031","","NACHT domain",13.3257891194073,0.151771591755255,0.320011862223449,0.29810122409726,NA,FALSE,"ns","proth_at_27C_2vs0","","NACHT;SesA",""
"Mycgr3G14773","","cfem domain-containing protein",4.12448962162316,-0.0350811589164694,0.351278739987528,0.750766702227506,NA,FALSE,"ns","proth_at_27C_2vs0","","CFEM",""
"Mycgr3G15111","","D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain",8.53676026930244,0.083204845335997,0.362568755715331,0.462532407901222,NA,FALSE,"ns","proth_at_27C_2vs0","","2-Hacid_dh_C",""
"Mycgr3G15476","","Glycoside hydrolase family 16 protein",10.3384602721709,-0.0753463671879666,0.341432422431156,0.539035274254754,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_hydro_16",""
"Mycgr3G15557","","PLC-like phosphodiesterase",5.6304299668531,0.110872716049695,0.360274832484934,0.360903438715006,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G15571","","Taurine catabolism dioxygenase TauD, TfdA family",4.60749002090768,0.126078837729013,0.373129073283756,0.294709700103368,NA,FALSE,"ns","proth_at_27C_2vs0","","TauD",""
"Mycgr3G15599","","Glycosyl hydrolase family 76",2.87864879123664,0.113901063230336,0.422420373073171,0.252368278038317,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_hydro_76",""
"Mycgr3G15670",NA,NA,8.59512700754826,0.0462282802095794,0.337276586550614,0.701465185884411,NA,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G16031","","Sel1-like repeats.",15.5526849221131,0.00473609258115266,0.303501163630635,0.972586050110683,NA,FALSE,"ns","proth_at_27C_2vs0","","Sel1",""
"Mycgr3G16232","","Glycoside hydrolase family 16 protein",11.6545791840805,-0.282537987805119,0.400614265691376,0.070364151422668,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_hydro_16",""
"Mycgr3G16314","","FAD binding domain",8.98853018701979,0.185388177217521,0.393268392851203,0.15904176009434,NA,FALSE,"ns","proth_at_27C_2vs0","map00621;map00624;map00626;map01100;map01120;map01220","FAD_binding_3","1.14.13.1"
"Mycgr3G16614","","",9.36923578768844,0.0126347207090025,0.328376015780198,0.91859972220879,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G16732","","",11.2977601334974,0.394158697022671,0.483447338691204,0.0246851901995653,NA,FALSE,"ns","proth_at_27C_2vs0","","BTB",""
"Mycgr3G16863","MUP3","methionine permease",5.73493824956453,-0.0525386211066931,0.359121431124833,0.627754209904814,NA,FALSE,"ns","proth_at_27C_2vs0","","AA_permease_2",""
"Mycgr3G17293","","Efflux pump antibiotic resistance protein",5.58392996076146,-0.0788270142344249,0.348779331500571,0.509069227610933,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G17296","","",12.3599002791591,0.11805648141705,0.339421896530361,0.371484573510085,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G17298","","Heterokaryon incompatibility protein (HET)",4.519570037745,0.300543663917916,0.608756982499243,0.0322444409772337,NA,FALSE,"ns","proth_at_27C_2vs0","","Ank_2;HET",""
"Mycgr3G17373","","BTB/POZ domain",5.0523370592029,-0.0326352779569497,0.352672391230421,0.765177501022956,NA,FALSE,"ns","proth_at_27C_2vs0","","BTB",""
"Mycgr3G17443","","",11.1124331008766,-0.126796695366224,0.324573873827811,0.36485552241372,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G17581","","HECT-like Ubiquitin-conjugating enzyme (E2)-binding",11.8868208877512,0.23862410915023,0.371192154708455,0.112876712198394,NA,FALSE,"ns","proth_at_27C_2vs0","","HECT_2","2.3.2.26"
"Mycgr3G17705","","Forkhead associated domain",12.2056906343879,-0.0650095533830131,0.300893496691441,0.646858763193505,NA,FALSE,"ns","proth_at_27C_2vs0","","FHA;zf-RING_11",""
"Mycgr3G17735","","Cupin",4.7192658040383,0.0918450733480042,0.360894670925456,0.429380597159994,NA,FALSE,"ns","proth_at_27C_2vs0","","Cupin_1",""
"Mycgr3G17862","","thiaminase activity",8.13479375538072,-0.0560233614058354,0.310492256183528,0.68193857957313,NA,FALSE,"ns","proth_at_27C_2vs0","map00730;map01100","TENA_THI-4",""
"Mycgr3G18172","","G-beta repeat protein",2.7265205504765,0.0284651193171795,0.372978232844132,0.766696726040857,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G18493","","Myb-like DNA-binding domain",9.13856347660607,0.260270897699731,0.385663014393485,0.089007952167512,NA,FALSE,"ns","proth_at_27C_2vs0","","Myb_DNA-binding",""
"Mycgr3G18562","","Myb-like DNA-binding domain",10.8306360171625,0.567189159874285,0.593659758600035,0.00726214567870955,NA,FALSE,"ns","proth_at_27C_2vs0","","Myb_DNA-binding",""
"Mycgr3G18631","","Coiled-coil domain containing protein (DUF2052)",6.53645470485054,-0.137323140531718,0.356899994367319,0.288852329724942,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF2052",""
"Mycgr3G18783","","AAA-ATPase Vps4-associated protein 1",15.4761468949434,-0.317984057623895,0.391718413243321,0.0541422620137931,NA,FALSE,"ns","proth_at_27C_2vs0","","Vfa1",""
"Mycgr3G18838","","",12.2382674650928,-0.0650813139883561,0.321292146989148,0.6221439295016,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G18969","","Domain of unknown function (DUF4385)",8.68689448049796,-0.0881402334707588,0.30944135022826,0.530554024875343,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF4385",""
"Mycgr3G19171","","",8.82970795243002,0.069195688615767,0.359184092267161,0.535719847747953,NA,FALSE,"ns","proth_at_27C_2vs0","","GFA",""
"Mycgr3G19289","","",4.23236168436065,0.0444917821670739,0.3548144987064,0.684649445543882,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G19550","","",13.8379552302122,-0.169850368413503,0.34834414628914,0.225760955131591,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G19553","","Helix-loop-helix DNA-binding domain",12.2032547155629,0.0285812163648095,0.30074724851111,0.837914332919489,NA,FALSE,"ns","proth_at_27C_2vs0","","HLH",""
"Mycgr3G19562","","",5.46486977116704,-0.0992290097718634,0.359030861882006,0.404161639427487,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G19644","","",13.6983902816019,0.181511529375533,0.325619465548127,0.224221117213705,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G19719","","",12.6156729840106,-0.0969532701039835,0.316099164787063,0.484746796839761,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G19757","","",9.96311373199969,-0.107146303591448,0.31806332817086,0.442099816035678,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G20505","","AAA domain",6.09037293742713,0.00522173526242717,0.337033299809192,0.964649698401775,NA,FALSE,"ns","proth_at_27C_2vs0","","AAA_11;AAA_12","3.6.4.13"
"Mycgr3G20530","","Helicase-associated putative binding domain, C-terminal",12.5244103378905,0.141910005992739,0.37606275242353,0.251876135147528,NA,FALSE,"ns","proth_at_27C_2vs0","","Helicase_C;SNF2_N;VIGSSK",""
"Mycgr3G20658","","Rap1-interacting factor 1 N terminal",9.28789648186246,-0.0287183409049246,0.334508690672507,0.8117437144393,NA,FALSE,"ns","proth_at_27C_2vs0","","Rif1_N",""
"Mycgr3G20673","","",8.54371271060205,-0.0996439824574402,0.341463578309588,0.434002458556483,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G20676","","Belongs to the glycosyl hydrolase 18 family",5.33144267555329,-0.020557164740207,0.347596819723596,0.853636253512468,NA,FALSE,"ns","proth_at_27C_2vs0","map00520;map01100","Chitin_bind_1;Glyco_hydro_18;LysM","3.2.1.14"
"Mycgr3G21898","DPB11","twin BRCT domain",13.1846507510477,0.0395733358891383,0.318877580108043,0.762366546333025,NA,FALSE,"ns","proth_at_27C_2vs0","","BRCT;PTCB-BRCT",""
"Mycgr3G22464","","Arylsulfotransferase (ASST)",10.449214259969,-0.0111097814437282,0.308730520726007,0.934504827433838,NA,FALSE,"ns","proth_at_27C_2vs0","","Arylsulfotran_2",""
"Mycgr3G22912","","Major Facilitator Superfamily",15.0961226434264,0.155537622535316,0.343097751452779,0.262265460268808,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G22994","","Belongs to the ubiquitin-conjugating enzyme family",9.35649775748609,-0.0351688880965407,0.344951915306347,0.75872090613158,NA,FALSE,"ns","proth_at_27C_2vs0","","UQ_con",""
"Mycgr3G23069","","Major Facilitator Superfamily",8.45156276669084,2.58613071065919,1.76023185741208,7.64777628024341e-05,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G23191","","Major Facilitator Superfamily",8.4744052811785,0.133540367875562,0.366309559668686,0.285223265897284,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G23202","","G-beta repeat protein",6.89371570613243,-0.00248066803049121,0.331411341732041,0.98370856645407,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G23237","","Belongs to the cytochrome P450 family",15.90727587141,0.161846180916335,0.336773783893479,0.255075388208043,NA,FALSE,"ns","proth_at_27C_2vs0","","p450",""
"Mycgr3G23761","","Major Facilitator Superfamily",16.6600234470037,-0.0758492945000084,0.289535553538053,0.606019436267803,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G23786","","Cytochrome P450",3.96845159312183,-0.119237750159276,0.378261276585705,0.305550890156538,NA,FALSE,"ns","proth_at_27C_2vs0","map00360;map00643;map01100;map01120","adh_short_C2;p450","1.14.14.54"
"Mycgr3G23932","","Protein of unknown function (DUF3445)",5.7660695691569,-0.154714623191231,0.366718799122801,0.235956523934483,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF3445",""
"Mycgr3G24349","","FAD binding domain",15.0617199201962,-0.117951733845124,0.347712861444615,0.358675031362164,NA,FALSE,"ns","proth_at_27C_2vs0","","FAD_binding_3",""
"Mycgr3G24570","","Putative lipopolysaccharide-modifying enzyme.",5.82094755054767,0.233901024282638,0.416775813751512,0.0969184131588949,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_transf_90",""
"Mycgr3G24577","SAC3","SAC3/GANP family",9.31008187907663,-0.0248384257208119,0.353553740374087,0.817876316697182,NA,FALSE,"ns","proth_at_27C_2vs0","","SAC3;SAC3_GANP",""
"Mycgr3G24616","","G protein-coupled glucose receptor regulating Gpa2",10.0033338521244,-0.0346814289227049,0.331981839016529,0.777365219944977,NA,FALSE,"ns","proth_at_27C_2vs0","","GPR_Gpa2_C;Git3",""
"Mycgr3G24728","","FAD dependent oxidoreductase",13.2728667002537,0.0450911828616949,0.319538476704781,0.730594398747657,NA,FALSE,"ns","proth_at_27C_2vs0","","DAO",""
"Mycgr3G25126","","SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain",8.56096266478416,0.128520795322131,0.353714023009283,0.317308866842172,NA,FALSE,"ns","proth_at_27C_2vs0","map00310;map05206","SET","2.1.1.43"
"Mycgr3G25632","","Piwi",5.47915324461109,0.179452195029453,0.389693944006792,0.170073619219065,NA,FALSE,"ns","proth_at_27C_2vs0","","ArgoL1;ArgoN;PAZ;Piwi",""
"Mycgr3G25671","","O-methyltransferase",6.04074610419815,-0.0582815402268966,0.366880739718741,0.579157440624305,NA,FALSE,"ns","proth_at_27C_2vs0","","Methyltransf_2",""
"Mycgr3G25958","","Arabinogalactan endo-beta-1,4-galactanase",8.27147657048249,0.0952297339921967,0.345893570115468,0.443588628246892,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_hydro_53","3.2.1.89"
"Mycgr3G26025","","Domain of unknown function (DUF4078)",9.18721177652148,0.0553792999221747,0.327698855998822,0.66371295027297,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF4078",""
"Mycgr3G26108","","galactosyl transferase GMA12/MNN10 family",8.7920566964149,-0.0826825531641501,0.349783812543268,0.48958015946819,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_transf_34",""
"Mycgr3G26233","MNN4","LicD family",14.6950019061354,-0.444035749072935,0.449435310917297,0.0176512408777847,NA,FALSE,"ns","proth_at_27C_2vs0","","LicD",""
"Mycgr3G26256","","Heterokaryon incompatibility protein (HET)",9.33473282376691,0.0562078214732554,0.323245489318371,0.665416181244366,NA,FALSE,"ns","proth_at_27C_2vs0","","Ank_2;HET",""
"Mycgr3G26268","","Heterokaryon incompatibility protein (HET)",9.09380825738372,0.134135184101572,0.357042091215958,0.296983761952694,NA,FALSE,"ns","proth_at_27C_2vs0","","HET",""
"Mycgr3G26445","","Belongs to the peptidase A1 family",7.51064156018463,0.21360924736595,0.431196868650381,0.106332904370295,NA,FALSE,"ns","proth_at_27C_2vs0","","Asp","3.4.23.18"
"Mycgr3G26564","","Protein of unknown function (DUF3112)",3.75041335741082,0.179194771847053,0.496231801503732,0.0999555191237943,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF3112",""
"Mycgr3G26689","","Glycosyltransferase family 8 protein",6.60513649827335,0.0342532550831835,0.345792367290474,0.763535199216508,NA,FALSE,"ns","proth_at_27C_2vs0","","Glyco_transf_8",""
"Mycgr3G26867","","EVE domain",13.3949402591122,0.027404713132151,0.294892082782929,0.847276495714408,NA,FALSE,"ns","proth_at_27C_2vs0","","AT_hook;EVE",""
"Mycgr3G26999","","",4.11197656728192,0.0240293946841454,0.380752145311121,0.790850951224302,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G27250","","Enoyl-(Acyl carrier protein) reductase",8.38274763959064,0.0619688453270928,0.371067543979248,0.549911880555673,NA,FALSE,"ns","proth_at_27C_2vs0","","adh_short",""
"Mycgr3G27396","","",5.73065335645408,0.0595463360544648,0.324957401898847,0.64541770999648,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G27413","","ATPase family associated with various cellular activities (AAA)",8.86100877452109,0.00139344417640406,0.338094488683689,0.990503890292493,NA,FALSE,"ns","proth_at_27C_2vs0","","AAA",""
"Mycgr3G27417","","HhH-GPD superfamily base excision DNA repair protein",5.83533252466938,0.0710522896497283,0.357634488625187,0.529419903220673,NA,FALSE,"ns","proth_at_27C_2vs0","map03410","HhH-GPD",""
"Mycgr3G27443","","to Saccharomyces cerevisiae GFD2 (YCL036W) and YDR514C",10.1729797086207,0.172243691389807,0.367233405974871,0.202084929395066,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G27578","","HET domain-containing protein",13.2867193604118,-0.0615915394202171,0.308968913172112,0.65524205063417,NA,FALSE,"ns","proth_at_27C_2vs0","","HET",""
"Mycgr3G28039","","ATPase family associated with various cellular activities (AAA)",11.4823754598257,0.360633126532765,0.453847777484814,0.0332728922866365,NA,FALSE,"ns","proth_at_27C_2vs0","","AAA",""
"Mycgr3G28056","","Heterokaryon incompatibility protein (HET)",5.68103481747586,-0.333159673046494,0.523997370985771,0.0340485655904824,NA,FALSE,"ns","proth_at_27C_2vs0","","HET",""
"Mycgr3G28261","","Fungal specific transcription factor domain",8.01417099994417,-0.0981659100010552,0.343543719518644,0.436135396232008,NA,FALSE,"ns","proth_at_27C_2vs0","","Fungal_trans",""
"Mycgr3G28269","","Fungal specific transcription factor domain",8.68736831718608,-0.0243224885769927,0.337649259944733,0.837012262136789,NA,FALSE,"ns","proth_at_27C_2vs0","","Fungal_trans;Zn_clus",""
"Mycgr3G28514","POA1","Macro domain",7.21515687367834,-0.144674800702181,0.341906320015073,0.290231793827514,NA,FALSE,"ns","proth_at_27C_2vs0","","Macro","3.1.3.84"
"Mycgr3G28674","","Anaphase-promoting complex, subunit 10 (APC10)",12.6120101129252,-0.2285217424234,0.353608893278047,0.132240600177409,NA,FALSE,"ns","proth_at_27C_2vs0","map04110;map04111;map04113;map04114;map04120;map04914;map05166","ANAPC10",""
"Mycgr3G28780","","",5.77212671985889,-0.209163837464322,0.400739393079662,0.12642378919247,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G28858","","Domain of unknown function (DUF3328)",8.27232347354569,-0.212977636649677,0.424481894968216,0.110115216138915,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF3328",""
"Mycgr3G28873","AIM9","Altered inheritance of mitochondria protein 9, mitochondrial",13.3371586694468,-0.0870367188075738,0.330937578818095,0.503834523994147,NA,FALSE,"ns","proth_at_27C_2vs0","","APH",""
"Mycgr3G28893","","Domain of unknown function (DUF3328)",16.3090811969973,-0.136710983484205,0.320559038043347,0.339544444631507,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF3328",""
"Mycgr3G28957","","Rhodanese Homology Domain",15.0726930674479,-0.158521254491265,0.312365876779353,0.288394071575222,NA,FALSE,"ns","proth_at_27C_2vs0","","Rhodanese",""
"Mycgr3G29061","","6-O-methylguanine DNA methyltransferase, DNA binding domain",16.0182110725153,-0.0551682752373656,0.308659151201798,0.688327966668074,NA,FALSE,"ns","proth_at_27C_2vs0","","DNA_binding_1","2.1.1.63"
"Mycgr3G29210","SLN1","cheY-homologous receiver domain",8.69005476276472,0.076431409596042,0.342400141042392,0.532119337290314,NA,FALSE,"ns","proth_at_27C_2vs0","map02020;map04011;map04139","HATPase_c;HisKA;Response_reg","2.7.13.3"
"Mycgr3G29212","","Cupin domain",6.18914356719702,0.169085839880378,0.383237163926843,0.191737255366103,NA,FALSE,"ns","proth_at_27C_2vs0","","Cupin_2",""
"Mycgr3G29227","","",14.6617767460227,0.0939871485380526,0.270668243929048,0.539171374196269,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G29251","","Gar1/Naf1 RNA binding region",5.80776782059928,0.0951289420150868,0.353658684557593,0.429844997830382,NA,FALSE,"ns","proth_at_27C_2vs0","","Gar1",""
"Mycgr3G29277","","DASH complex subunit Duo1",16.4408256749208,-0.255838130643345,0.370912974592377,0.0976866548346349,NA,FALSE,"ns","proth_at_27C_2vs0","","DASH_Duo1",""
"Mycgr3G29456","","Expressed protein",7.73863517130795,-0.0109991526982194,0.335880378141792,0.926181465204464,NA,FALSE,"ns","proth_at_27C_2vs0","","zf-MYND",""
"Mycgr3G29470","","Thioredoxin",5.54298310602216,-0.0645311462388768,0.34750141284324,0.58226741311234,NA,FALSE,"ns","proth_at_27C_2vs0","map04621;map05418","Thioredoxin",""
"Mycgr3G29504","","",3.66888582928016,-0.062893636917619,0.379481569734995,0.527185270617619,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G29543","","DnaJ molecular chaperone homology domain",7.03889073818266,0.0503642134704301,0.346499796318905,0.662892744647047,NA,FALSE,"ns","proth_at_27C_2vs0","","DnaJ",""
"Mycgr3G29629","","",10.1337065752871,0.159598324180364,0.326676113411197,0.271259106909151,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G29864","TRM44","Predicted AdoMet-dependent methyltransferase",9.31606009052007,0.221666209069327,0.421615486556801,0.10431768662889,NA,FALSE,"ns","proth_at_27C_2vs0","","AdoMet_MTase","2.1.1.211"
"Mycgr3G30166","IML1","Pfam:DUF3608",7.45647150062199,0.0764067383646755,0.314545943605105,0.576537941515383,NA,FALSE,"ns","proth_at_27C_2vs0","map04150","DEP;IML1",""
"Mycgr3G30229","","Belongs to the peptidase S8 family",9.97644478159777,0.101648354486288,0.330038244108693,0.445229149547034,NA,FALSE,"ns","proth_at_27C_2vs0","map04138","Peptidase_S8","3.4.21.48"
"Mycgr3G30315","","Protein tyrosine kinase",12.8311969976994,0.0121139148786463,0.300014184797183,0.930850081854991,NA,FALSE,"ns","proth_at_27C_2vs0","map04138;map04140;map04152;map04211;map04920;map04921;map05034","Pkinase","2.7.11.1;2.7.11.17"
"Mycgr3G30604","","",3.32787131684118,0.069900966976881,0.386393245238071,0.4757180917038,NA,FALSE,"ns","proth_at_27C_2vs0","","CorA",""
"Mycgr3G30783","","",11.5450464971248,0.0997447488735186,0.337142680405071,0.440985130999575,NA,FALSE,"ns","proth_at_27C_2vs0","","Cupin_2",""
"Mycgr3G30940","","Hydroxymethylglutaryl-CoA lyase",6.89398670955216,0.306617396085078,0.496105147870255,0.0435646403090864,NA,FALSE,"ns","proth_at_27C_2vs0","map00072;map00280;map00281;map00650;map01100;map04146","ECH_1;HMGL-like","4.1.3.4"
"Mycgr3G31031",NA,NA,4.22601104795727,0.0627700638785801,0.370109687240929,0.54748815325255,NA,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G31035","","Belongs to the cytochrome P450 family",6.97089114023053,0.271794722334503,0.384956403663913,0.0811445051921482,NA,FALSE,"ns","proth_at_27C_2vs0","map00120;map00140","p450","1.14.14.29"
"Mycgr3G31156","","",12.812763649225,-0.0498253207755323,0.30514464272575,0.719645442271015,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G31187","ACE2","zinc finger",9.86156488814222,-0.0780341729662339,0.343882499971255,0.521866867370526,NA,FALSE,"ns","proth_at_27C_2vs0","map04111","zf-C2H2",""
"Mycgr3G31188","","C2H2-type zinc finger",5.96751440066673,-0.0710749349925773,0.342998721504692,0.557030641085008,NA,FALSE,"ns","proth_at_27C_2vs0","","zf-C2H2;zf-C2H2_6",""
"Mycgr3G31190","sgf73","SCA7, zinc-binding domain",4.25204010942272,0.0664856614212614,0.369998719103702,0.5278164080199,NA,FALSE,"ns","proth_at_27C_2vs0","","SCA7",""
"Mycgr3G31220","","PHD-finger",13.330275965446,0.12656742192678,0.332910426403118,0.3539549447405,NA,FALSE,"ns","proth_at_27C_2vs0","","PHD",""
"Mycgr3G31225","","methyltransferase activity",10.607779595351,-0.370760622171834,0.451015106835638,0.0310289236446928,NA,FALSE,"ns","proth_at_27C_2vs0","","SET;zf-MYND",""
"Mycgr3G31282","","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family",5.99130589392286,0.234889147580261,0.385656012630916,0.109654676681927,NA,FALSE,"ns","proth_at_27C_2vs0","","Sugar_tr",""
"Mycgr3G31674","","Glutathione-dependent formaldehyde-activating enzyme",6.42044045303097,-0.118813808197009,0.382871639949388,0.2994801683308,NA,FALSE,"ns","proth_at_27C_2vs0","","GFA",""
"Mycgr3G32102","RIB7","RibD C-terminal domain",8.62099340249112,0.0599063359941671,0.347785603212063,0.606565054616463,NA,FALSE,"ns","proth_at_27C_2vs0","map00740;map01100","RibD_C","1.1.1.302"
"Mycgr3G32115","","Major Facilitator Superfamily",7.03447618833665,-0.190410924186816,0.484434284967656,0.0983423834776587,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G32208","","SOS response associated peptidase (SRAP)",14.9648824540841,-0.0595782381474264,0.300792633488405,0.673752327067427,NA,FALSE,"ns","proth_at_27C_2vs0","","SRAP",""
"Mycgr3G32432","","Arylsulfotransferase (ASST)",10.020241489421,-0.0446233292751435,0.323779800332089,0.728372053016164,NA,FALSE,"ns","proth_at_27C_2vs0","","Arylsulfotran_2",""
"Mycgr3G32540","","Mandelate racemase / muconate lactonizing enzyme, C-terminal domain",8.94620237045566,0.056649678105771,0.331340860176011,0.651532876484869,NA,FALSE,"ns","proth_at_27C_2vs0","map00051;map01120","MR_MLE_C;MR_MLE_N","4.2.1.90"
"Mycgr3G32600","","Sugar (and other) transporter",5.72350513051036,0.124181498240095,0.355137425567535,0.327703203319597,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1;Sugar_tr",""
"Mycgr3G32802","","Peroxidase, family 2",7.04941747594532,0.0998567622673854,0.317315635175383,0.471371628802743,NA,FALSE,"ns","proth_at_27C_2vs0","","Peroxidase_2","1.11.2.1"
"Mycgr3G32807","","",13.753324819296,-0.0314015539682367,0.292159043423427,0.826857675860946,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G32808","","Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family",7.41017691254411,0.089797675319747,0.386532413031688,0.387909180979776,NA,FALSE,"ns","proth_at_27C_2vs0","","Dynamin_M;Dynamin_N;GED",""
"Mycgr3G32867","","Amidase",12.0839811662615,-0.369595442321333,0.44555160077492,0.0316385818040991,NA,FALSE,"ns","proth_at_27C_2vs0","map00330;map00360;map00380;map00627;map00643;map01120","Amidase","3.5.1.4"
"Mycgr3G33142","","Fungal trichothecene efflux pump (TRI12)",7.2024589619889,0.240409620392633,0.452897129672955,0.0795959992162789,NA,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G33498","","Protein of unknown function (DUF3405)",13.3953932722399,-0.23307090146117,0.351186194439381,0.128323491109301,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF3405",""
"Mycgr3G33513","","",13.3628843296561,-0.153562908509031,0.332947998279424,0.278925218484477,NA,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G33626","","Belongs to the peptidase S10 family",14.7586246239112,0.185201699456197,0.319982829397869,0.221487800473664,NA,FALSE,"ns","proth_at_27C_2vs0","","Peptidase_S10",""
"Mycgr3G33646","","PHD-finger",12.7032320985761,-0.0460279176489291,0.319628167459472,0.725285556280367,NA,FALSE,"ns","proth_at_27C_2vs0","","PHD","2.7.7.6"
"Mycgr3G33711","","Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain",7.43622560590175,-0.835098065375987,0.895487531377603,0.00223573464855375,NA,FALSE,"ns","proth_at_27C_2vs0","","Bac_rhamnosid6H",""
"Mycgr3G33784","YOR1","ABC transporter transmembrane region",4.10326755163436,-0.00857203226985835,0.367424716305022,0.930032508243926,NA,FALSE,"ns","proth_at_27C_2vs0","","ABC_membrane;ABC_tran",""
"Mycgr3G33813","","Belongs to the gluconokinase GntK GntV family",15.6140892912715,0.314596128830856,0.399642274406397,0.0544562083850597,NA,FALSE,"ns","proth_at_27C_2vs0","map00030;map01100;map01110;map01120;map01130;map01200","AAA_18;AAA_33;SKI","2.7.1.12"
"Mycgr3G34052","","",10.628965737296,0.101634201470136,0.358610786824525,0.39601646454575,NA,FALSE,"ns","proth_at_27C_2vs0","","CorA",""
"Mycgr3G34109","","Belongs to the glutaredoxin family",6.25982279952543,-0.151233154626688,0.407072929679965,0.197309202990417,NA,FALSE,"ns","proth_at_27C_2vs0","","DUF836",""
"Mycgr3G34157","","XLF-Cernunnos, XRcc4-like factor, NHEJ component",9.03566250133922,0.226556479654712,0.392923022518153,0.113774385656741,NA,FALSE,"ns","proth_at_27C_2vs0","","XLF",""
