"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","KEGG","PFAM","EC"
"Mycgr3G26160","","Glucose n-acetyltransferase",42.338348081437,-0.0276681320433562,0.231999606638907,0.814366022879712,0.918978259020386,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G65256","","Arrestin (or S-antigen), N-terminal domain",71.6217587935198,-0.0306531065755894,0.20038611209009,0.813927255830798,0.918978259020386,FALSE,"ns","temp_21vs15_proth0","","Arrestin_N",""
"Mycgr3G99340","","Uncharacterized ACR, YdiU/UPF0061 family",145.691985110263,0.0307298464057896,0.184715525798452,0.814073312994447,0.918978259020386,FALSE,"ns","temp_21vs15_proth0","","UPF0061",""
"Mycgr3G101983","","Protein of unknown function (DUF3253)",47.542782094426,-0.0288363823913613,0.222449765067341,0.815326876090249,0.919830535539057,FALSE,"ns","temp_21vs15_proth0","","DUF3253",""
"Mycgr3G111606","SUR7","SUR7/PalI family",1426.5309520434,0.0296976887720953,0.165392765703326,0.815369112737033,0.919830535539057,FALSE,"ns","temp_21vs15_proth0","","SUR7",""
"Mycgr3G66888","BAT2","Belongs to the class-IV pyridoxal-phosphate-dependent aminotransferase family",1512.64285440447,-0.0301198885409963,0.206376624578679,0.815625344604508,0.919979780124489,FALSE,"ns","temp_21vs15_proth0","map00270;map00280;map00290;map00770;map01100;map01110;map01130;map01210;map01230","Aminotran_4","2.6.1.42"
"Mycgr3G110807","SEN34","Constitutes one of the two catalytic subunit of the tRNA-splicing endonuclease complex, a complex responsible for identification and cleavage of the splice sites in pre-tRNA. It cleaves pre-tRNA at the 5'- and 3'-splice sites to release the intron. The products are an intron and two tRNA half-molecules bearing 2',3'-cyclic phosphate and 5'-OH termini. There are no conserved sequences at the splice sites, but the intron is invariably located at the same site in the gene, placing the splice sites an invariant distance from the constant structural features of the tRNA body",1628.7374610585,0.0226830340653693,0.107895208602375,0.816096030727236,0.920231024774157,FALSE,"ns","temp_21vs15_proth0","","tRNA_int_endo","3.1.27.9"
"Mycgr3G47544","","Pfam:DUF1237",74.1683757174083,-0.0302824724667634,0.201067597764927,0.816002769277264,0.920231024774157,FALSE,"ns","temp_21vs15_proth0","","Glyco_hydro_125",""
"Mycgr3G107566","","Glycosyl transferase family 64 domain",444.097657967844,-0.0266989674494328,0.135787029707449,0.816350803248507,0.920239939730576,FALSE,"ns","temp_21vs15_proth0","","Glyco_transf_64",""
"Mycgr3G75738","","snRNP Sm proteins",851.796909880863,-0.0227226508720341,0.108331271722288,0.816351879715189,0.920239939730576,FALSE,"ns","temp_21vs15_proth0","map03040","LSM",""
"Mycgr3G104175","","Conserved glycine-rich protein",445.083208223591,-0.0302966808018436,0.188285567819848,0.816892985555276,0.920710086817008,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G75755","ARO7","chorismate mutase",733.805736467145,-0.0289314749181582,0.158870535828851,0.817169409866193,0.92074203543363,FALSE,"ns","temp_21vs15_proth0","map00400;map01100;map01110;map01130;map01230","","5.4.99.5"
"Mycgr3G77714","","Etoposide-induced protein 2.4 (EI24)",154.881005081184,-0.0295983129325631,0.168334488792843,0.817084215289068,0.92074203543363,FALSE,"ns","temp_21vs15_proth0","","EI24",""
"Mycgr3G50274","mrpl8","Belongs to the bacterial ribosomal protein bL17 family",243.302098061175,0.0293767510041995,0.16564785064879,0.817429056738561,0.920822564707047,FALSE,"ns","temp_21vs15_proth0","map03010","Ribosomal_L17",""
"Mycgr3G69167","","",45.9810231949544,0.0287975634000394,0.219587562222223,0.817517910590228,0.920822564707047,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G74536","GSH2","Eukaryotic glutathione synthase",231.909928166435,-0.0295644531000907,0.169636814826938,0.817737080230211,0.920822564707047,FALSE,"ns","temp_21vs15_proth0","map00270;map00480;map01100;map04216","GSH_synth_ATP","6.3.2.3"
"Mycgr3G97979","KAP120","Importin-beta N-terminal domain",43.9517205604633,0.0291729732186116,0.215373302755994,0.817639125443818,0.920822564707047,FALSE,"ns","temp_21vs15_proth0","","IBN_N;Xpo1",""
"Mycgr3G102690","","zinc finger",192.94375889783,-0.0243560987865,0.246378552004503,0.817888828326986,0.920853749836375,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G102163","","zinc finger",598.506107227813,-0.0283249170462003,0.15457052457111,0.818717390753377,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G107553","","",147.971509935926,-0.0284814541749319,0.220464121633748,0.818917424484074,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G35448","","Belongs to the peptidase A1 family",45.2167438043508,0.0299554498749214,0.192038211572579,0.818941488026496,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","Asp",""
"Mycgr3G37135","","Rad9",51.6768078863393,-0.0284142615805784,0.222276874203167,0.818097853986444,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","map04218","Rad9","3.1.11.2"
"Mycgr3G44538","PEX1","Peroxisome biogenesis factor 1, N-terminal",30.8866717926841,-0.025376293565174,0.241384078009931,0.818302931651049,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","map04146","AAA;PEX-1N",""
"Mycgr3G68285","","Phosphotransferase enzyme family",191.24055570344,-0.0281109958663887,0.152279501515547,0.818770220664489,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","APH",""
"Mycgr3G71681","","Belongs to the glycosyl hydrolase 5 (cellulase A) family",974.181282429058,-0.0269625638868056,0.232499534056009,0.818476210689189,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","Cellulase",""
"Mycgr3G92368","","and Ankyrin domain protein",53.5822748576846,-0.0284759255441087,0.220794415230292,0.818733494373102,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","Ank_2;Ank_4;NACHT;PNP_UDP_1",""
"Mycgr3G92385","","",135.037416691143,-0.0285925152632315,0.158350737553988,0.819018627681231,0.92086871755192,FALSE,"ns","temp_21vs15_proth0","","dsrm",""
"Mycgr3G106390",NA,NA,54.5546587091446,-0.0298414952695701,0.19410253658089,0.819525575320559,0.921184145656964,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G99098","atp12","ATP12 chaperone protein",434.15331754639,0.024204558144491,0.120627944475328,0.819547366013551,0.921184145656964,FALSE,"ns","temp_21vs15_proth0","","ATP12",""
"Mycgr3G48587","ECI1","Enoyl-CoA hydratase/isomerase",111.258950871706,0.0284575180603973,0.15805337593795,0.819711055085628,0.92122863919767,FALSE,"ns","temp_21vs15_proth0","map00071;map04146","ECH_1","5.3.3.8"
"Mycgr3G18277","","",86.9863654605333,0.0297380185928616,0.197026875561589,0.819877638638388,0.921275752192305,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G73004","HHF1","Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling",17758.1243937759,-0.0261453137231146,0.135674805418654,0.820001198266814,0.921275752192305,FALSE,"ns","temp_21vs15_proth0","map05034;map05203;map05322","CENP-T_C",""
"Mycgr3G70266","","GDP-mannose 4,6 dehydratase",233.152876916938,-0.0270796633737248,0.144657059894382,0.820558497621316,0.921622897237559,FALSE,"ns","temp_21vs15_proth0","","Epimerase",""
"Mycgr3G70356","","",254.36613571415,0.0294783723768603,0.20244069869024,0.820512329623245,0.921622897237559,FALSE,"ns","temp_21vs15_proth0","","Abhydrolase_6",""
"Mycgr3G74043","CAR2","Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family",355.08038068351,-0.0295528103482176,0.188213968142515,0.821305266346355,0.922322086549016,FALSE,"ns","temp_21vs15_proth0","map00330;map01100;map01110;map01130","Aminotran_3","2.6.1.13"
"Mycgr3G14486","","MOSC N-terminal beta barrel domain",141.381108650064,0.0294325027487083,0.185616695947964,0.821862495966425,0.922808244979393,FALSE,"ns","temp_21vs15_proth0","","MOSC;MOSC_N",""
"Mycgr3G111432","CIA1","Essential component of the cytosolic iron-sulfur (Fe S) protein assembly machinery. Required for the maturation of extramitochondrial Fe S proteins",138.987133213151,-0.0284096206415013,0.163148098094714,0.822338456291826,0.923203018913223,FALSE,"ns","temp_21vs15_proth0","","WD40",""
"Mycgr3G102272","","Protein of unknown function (DUF1674)",362.024943223673,0.0282485504907055,0.161671694100015,0.82269813109389,0.923413734987288,FALSE,"ns","temp_21vs15_proth0","","DUF1674",""
"Mycgr3G110440","","integral membrane protein",108.946804949042,0.0292655610530117,0.188611702882486,0.823025935036925,0.923413734987288,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G28446","","Family of unknown function (DUF5321)",78.1036137633126,0.0292720401495187,0.186312656704082,0.822869550327673,0.923413734987288,FALSE,"ns","temp_21vs15_proth0","","DUF5321",""
"Mycgr3G66188","CCT4","T-complex protein 1 subunit delta",751.219685676192,0.0239863723632412,0.122359319952618,0.822933722958919,0.923413734987288,FALSE,"ns","temp_21vs15_proth0","","Cpn60_TCP1",""
"Mycgr3G70427","sconB","A Receptor for Ubiquitination Targets",175.665638500011,0.0276371836154876,0.154764116308679,0.823148145549088,0.923413734987288,FALSE,"ns","temp_21vs15_proth0","map04111;map04120","F-box;F-box-like;WD40",""
"Mycgr3G99688","","Eukaryotic mitochondrial regulator protein",730.627184726116,-0.0253866166889703,0.133585471591165,0.823432300817477,0.923592923688143,FALSE,"ns","temp_21vs15_proth0","","Bot1p",""
"Mycgr3G88181","",")transporter",100.978730527555,-0.028981006111683,0.180255556210409,0.82388806890162,0.923964516612287,FALSE,"ns","temp_21vs15_proth0","","MFS_1",""
"Mycgr3G75847","ERG8","Belongs to the GHMP kinase family. Mevalonate kinase subfamily",529.91993508079,-0.0259268675421259,0.139157214428829,0.824203072953132,0.924059506725782,FALSE,"ns","temp_21vs15_proth0","map00900;map01100;map01110;map01130","GHMP_kinases_C;GHMP_kinases_N","2.7.4.2"
"Mycgr3G97870",NA,NA,43.0387695322396,0.0286214249705322,0.207686580996443,0.824221742426432,0.924059506725782,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G110210","","DnaJ molecular chaperone homology domain",632.838698582839,-0.027622866366942,0.156920163242924,0.824353324691333,0.924067461368735,FALSE,"ns","temp_21vs15_proth0","","DnaJ",""
"Mycgr3G103221","LEU2","Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate",4105.50536443633,0.0279635326293601,0.162913412097703,0.824984779326791,0.924384156213472,FALSE,"ns","temp_21vs15_proth0","map00290;map00660;map01100;map01110;map01210;map01230","Iso_dh","1.1.1.85"
"Mycgr3G22915","MTG2","GTP1/OBG",222.386533500479,-0.0259658328659677,0.140843260308564,0.825186464650205,0.924384156213472,FALSE,"ns","temp_21vs15_proth0","","GTP1_OBG;MMR_HSR1","1.14.11.27"
"Mycgr3G29087","","Histone-like transcription factor (CBF/NF-Y) and archaeal histone",64.5083214071683,0.0286964614340314,0.202506481393097,0.825174335706701,0.924384156213472,FALSE,"ns","temp_21vs15_proth0","map00230;map00240;map01100;map03030;map03410;map03420;map05166","CBFD_NFYB_HMF","2.7.7.7"
"Mycgr3G74764","","Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid",112.474160791293,0.0282296005234324,0.167614034279933,0.825152602028044,0.924384156213472,FALSE,"ns","temp_21vs15_proth0","map00770;map01100;map01110","ApbA;ApbA_C","1.1.1.169"
"Mycgr3G75359","","Regulatory subunit of the dimeric UBA3-ULA1 E1 enzyme",181.280714656623,-0.02844985176919,0.172171014359671,0.82525849430509,0.924384156213472,FALSE,"ns","temp_21vs15_proth0","map05010","ThiF",""
"Mycgr3G86746","","Belongs to the glycosyl hydrolase 47 family",242.64169429188,0.0283074929399708,0.170469084828728,0.825616624020122,0.924645775513181,FALSE,"ns","temp_21vs15_proth0","map00510;map00513;map01100;map04141","Glyco_hydro_47","3.2.1.113"
"Mycgr3G105080","","Belongs to the type-B carboxylesterase lipase family",3672.75149010002,0.0269780691728671,0.223879396694272,0.825989382299827,0.924784190770983,FALSE,"ns","temp_21vs15_proth0","","COesterase",""
"Mycgr3G106652",NA,NA,374.983077630289,0.0262768182573718,0.144937490813778,0.825977730755472,0.924784190770983,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G21087","","Pectate lyase superfamily protein",1094.26628373582,0.0286179497780725,0.198673193108301,0.82633336873152,0.92493065705762,FALSE,"ns","temp_21vs15_proth0","","Pectate_lyase_3",""
"Mycgr3G47506","","Potential Queuosine, Q, salvage protein family",69.432832035011,0.028693714057468,0.188542810702645,0.826423325080805,0.92493065705762,FALSE,"ns","temp_21vs15_proth0","","Q_salvage",""
"Mycgr3G90277","","",35.3926289057573,0.0286567383229734,0.195144454567162,0.826494011621069,0.92493065705762,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G48386","PEP7","Rabenosyn Rab binding domain",117.967641518573,-0.0285291191063533,0.184531588599184,0.827143120005908,0.92551754293094,FALSE,"ns","temp_21vs15_proth0","map04144","FYVE;Rbsn",""
"Mycgr3G84369","","ABC transporter",41.9274178550729,-0.0255192328291488,0.233131950479692,0.827357823334385,0.925618255103412,FALSE,"ns","temp_21vs15_proth0","","ABC_membrane;ABC_tran",""
"Mycgr3G50095","","Male sterility protein",231.348710138296,-0.0281079247516494,0.206220069318072,0.827767096092633,0.92593658141887,FALSE,"ns","temp_21vs15_proth0","","AMP-binding;NAD_binding_4;PP-binding",""
"Mycgr3G65440","","Glycoside hydrolase family 13 protein",73.8331551756085,-0.0284053023897575,0.192411726501881,0.828141354533514,0.926076118514956,FALSE,"ns","temp_21vs15_proth0","map00500;map01100;map04973","Alpha-amylase;CBM_20;DUF1966","3.2.1.1"
"Mycgr3G77897","RPN5","motif in proteasome subunits, Int-6, Nip-1 and TRIP-15",399.35154927091,0.0249655353658816,0.135849005363228,0.82812971192979,0.926076118514956,FALSE,"ns","temp_21vs15_proth0","map03050;map05169","PCI",""
"Mycgr3G111470","","Nuclear cap-binding protein subunit 3",384.431768378343,0.0220989132336384,0.114366853761666,0.828488435548758,0.92618518931904,FALSE,"ns","temp_21vs15_proth0","","NCBP3",""
"Mycgr3G45762","","Phosphoinositide phospholipase C, Ca2+-dependent",797.592919192203,0.0282972488745863,0.183665310100333,0.828436409608303,0.92618518931904,FALSE,"ns","temp_21vs15_proth0","","PI-PLC-C1",""
"Mycgr3G89199","DEG1","tRNA pseudouridine synthase",382.227727380071,0.024575071268895,0.133153325706013,0.828635967790206,0.92621062925865,FALSE,"ns","temp_21vs15_proth0","","PseudoU_synth_1","5.4.99.45"
"Mycgr3G109000","","",989.781709953178,0.0280874032212258,0.182460228012626,0.829546604070045,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G29667","","",93.4290533276663,-0.0277223929439734,0.207866720631645,0.829590881469097,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G67079","CKB2","Plays a complex role in regulating the basal catalytic activity of the alpha subunit",197.651356801917,0.0270928327956197,0.15971197606226,0.828983479086718,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","map03008;map04064;map04137;map04139;map04310;map04520;map04712;map05162;map05168;map05169","CK_II_beta",""
"Mycgr3G68633","","Mis12 protein",56.8281598019057,-0.0272718296064652,0.214487616960665,0.829733081273466,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","Mis12",""
"Mycgr3G72378","","Fungal specific transcription factor domain",91.8753903910118,0.028213213670278,0.19031622456199,0.829313966678908,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","Fungal_trans;Zn_clus",""
"Mycgr3G83558","","Protein of unknown function (DUF1168)",142.000712554557,-0.0276607509373705,0.171224517973824,0.829760482351348,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","DUF1168",""
"Mycgr3G91995","","",214.162295411715,-0.0182521816886411,0.264710412274617,0.829398716791307,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G95020","","MOSC N-terminal beta barrel domain",108.232179011769,-0.0279179234864224,0.176090341895175,0.829452103698305,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","MOSC;MOSC_N",""
"Mycgr3G98635","","AdoMet dependent proline di-methyltransferase",311.008045552159,-0.0235891124129851,0.126592013468343,0.8298519660451,0.926314457737259,FALSE,"ns","temp_21vs15_proth0","","Methyltransf_PK","2.1.1.244"
"Mycgr3G107758","","",6085.62014547551,0.0272649892353434,0.213965253134867,0.83001619668372,0.926358476617539,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G67987","","RING-H2 zinc finger domain",185.567871009211,-0.0275856739840075,0.17183308861091,0.830388546011448,0.92663472294693,FALSE,"ns","temp_21vs15_proth0","","zf-RING_2;zf-rbx1",""
"Mycgr3G46900","LCL2","component of the endoplasmic reticulum- associated degradation (ERAD) pathway",204.610338270207,-0.0275606689779744,0.173437927243236,0.830970592770001,0.926843461992618,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G76905","gpi1","N-acetylglucosaminyl transferase component (Gpi1)",284.956300813692,0.0239381540360555,0.13063655656656,0.830944538026523,0.926843461992618,FALSE,"ns","temp_21vs15_proth0","map00563;map01100","Gpi1;UPF0203",""
"Mycgr3G92195","","",132.710218084701,0.0278790141662167,0.195762198961076,0.831075048231559,0.926843461992618,FALSE,"ns","temp_21vs15_proth0","","Glyco_transf_34",""
"Mycgr3G98146","PEX2","Pex2 / Pex12 amino terminal region",91.1193104942047,-0.0278626605882784,0.197963541479151,0.830936011609773,0.926843461992618,FALSE,"ns","temp_21vs15_proth0","map04146","Pex2_Pex12",""
"Mycgr3G100896","","NADH:flavin oxidoreductase / NADH oxidase family",98.2450982760565,0.0262919547937022,0.222028865576596,0.831599557441004,0.927289096422499,FALSE,"ns","temp_21vs15_proth0","","Oxidored_FMN",""
"Mycgr3G94185","","",161.8842585466,-0.0268331497308356,0.162385277148958,0.831737065055989,0.927303129154492,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G70464","","Protein of unknown function (DUF1682)",594.254138368395,0.0227085579050706,0.122079715360653,0.831952727809973,0.927404279701671,FALSE,"ns","temp_21vs15_proth0","","DUF1682",""
"Mycgr3G103130",NA,NA,273.785326596927,0.025314993832037,0.14543090282497,0.832563894534038,0.927667635713924,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G106181","HTA1","Belongs to the histone H2A family",14596.9315618219,0.0257904197871613,0.150408160525168,0.832469608746098,0.927667635713924,FALSE,"ns","temp_21vs15_proth0","map04217;map05034;map05322","Histone;Histone_H2A_C",""
"Mycgr3G68128","","Belongs to the cytochrome P450 family",325.360370093052,0.0275569683958033,0.199729732219065,0.832511198473374,0.927667635713924,FALSE,"ns","temp_21vs15_proth0","","p450",""
"Mycgr3G101356","","Ferric reductase like transmembrane component",385.420501047952,0.0265332501957669,0.16103738453701,0.833033888726668,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","","FAD_binding_8;Ferric_reduct;NAD_binding_6",""
"Mycgr3G111039","","Acyltransferase family",86.8740585282135,-0.027413212150846,0.180546726694226,0.833311021574208,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","","Acyl_transf_3",""
"Mycgr3G26468","ABZ2","Amino-transferase class IV",408.011430756263,0.0273406590840044,0.178761611083838,0.833451305002623,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","map00790","Aminotran_4","4.1.3.38"
"Mycgr3G71198","","Cupin",299.438243824121,-0.026292780298319,0.219155628533763,0.833357475128345,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","","Cupin_1",""
"Mycgr3G72130","VPS8","Golgi CORVET complex core vacuolar protein 8",201.955391377183,0.0272467251828763,0.176533278501555,0.833583954950117,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","map04138","Vps8",""
"Mycgr3G73841","PNO1","K homology RNA-binding domain",302.399937179474,0.0263749277773047,0.158501024110914,0.832905340514345,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G93624","ATF1","Alcohol acetyltransferase",46.1285437044669,0.0260057134199388,0.222653303295939,0.832990371261816,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","","AATase",""
"Mycgr3G97077","","",3518.72279650321,-0.0223303526661886,0.245769892605771,0.833629473679182,0.927740867034568,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G110387","","Protein of unknown function (DUF1688)",110.010397924141,0.0273923521687372,0.195434798716048,0.834005127111722,0.927776517049023,FALSE,"ns","temp_21vs15_proth0","","DUF1688",""
"Mycgr3G110492","","Nitronate monooxygenase",585.573071118398,-0.0218439775450334,0.117528640345934,0.833802554349685,0.927776517049023,FALSE,"ns","temp_21vs15_proth0","","NMO",""
"Mycgr3G93099","","Domain of unknown function (DUF3328)",468.499697220336,0.0273808935236432,0.185028781443159,0.834036467502106,0.927776517049023,FALSE,"ns","temp_21vs15_proth0","","DUF3328",""
"Mycgr3G102145",NA,NA,107.655277748981,-0.0268647785048391,0.209597121108573,0.834206856736655,0.927827014917019,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G95389","","",320.579967121385,-0.0234277338595369,0.239012453351705,0.834957901981079,0.928523221933416,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G110756","","Carbohydrate-binding module family 63 protein",62.7300146705213,-0.0237854732914356,0.236769394645128,0.835105144017429,0.928547855608355,FALSE,"ns","temp_21vs15_proth0","","Barwin;DPBB_1;Pollen_allerg_1",""
"Mycgr3G71450","MRS6","GDP dissociation inhibitor",879.798363084382,-0.02308203223384,0.128766760948753,0.835347780614053,0.928651501570718,FALSE,"ns","temp_21vs15_proth0","","GDI",""
"Mycgr3G75829","","UDP binding domain",715.712349930368,0.0253739935988859,0.150976101398022,0.835448568973361,0.928651501570718,FALSE,"ns","temp_21vs15_proth0","map00040;map00053;map00520;map01100","UDPG_MGDP_dh;UDPG_MGDP_dh_C;UDPG_MGDP_dh_N","1.1.1.22"
"Mycgr3G37896","","Methyltransferase domain",194.450353862195,-0.024133744840158,0.138969332447147,0.836050124169597,0.929181025858799,FALSE,"ns","temp_21vs15_proth0","","Methyltransf_23;Methyltransf_25;Methyltransf_31",""
"Mycgr3G92218","UBC4","Belongs to the ubiquitin-conjugating enzyme family",244.520578618749,-0.0255885816404408,0.221347040594032,0.836457918952353,0.929495079698101,FALSE,"ns","temp_21vs15_proth0","map04013;map04120;map04141;map04624","UQ_con","2.3.2.23"
"Mycgr3G46814","SGT1","SGS domain",91.3173678117148,-0.0267126303285519,0.203955024735376,0.836754459001641,0.929685428703664,FALSE,"ns","temp_21vs15_proth0","map04621;map04626","CS;SGS",""
"Mycgr3G77354","","DJ-1/PfpI family",5663.78862142176,-0.0247887465158907,0.227744211479401,0.837033763245405,0.929856573566393,FALSE,"ns","temp_21vs15_proth0","","DJ-1_PfpI",""
"Mycgr3G70685","ILV1","C-terminal regulatory domain of Threonine dehydratase",409.878524321855,-0.0238212536031135,0.137819573238838,0.837332747993872,0.930049526912841,FALSE,"ns","temp_21vs15_proth0","map00260;map00290;map01100;map01110;map01130;map01200;map01230","PALP;Thr_dehydrat_C","4.3.1.19"
"Mycgr3G110421","","",211.888483457072,0.0262102763083335,0.167564251523564,0.837458759228463,0.930050324618923,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G49266","","Phosphotransferase enzyme family",84.6179825881367,0.0262322863876611,0.169412525205457,0.837902966014627,0.930193056757809,FALSE,"ns","temp_21vs15_proth0","","APH",""
"Mycgr3G75274","URK1","Belongs to the uridine kinase family",1512.38109000919,0.0205678023832467,0.112258929346308,0.837963218447995,0.930193056757809,FALSE,"ns","temp_21vs15_proth0","map00240;map00983;map01100","PRK;UPRTase","2.7.1.48"
"Mycgr3G95105","","Ubiquitin interaction domain-containing protein",137.504468105473,-0.026704108778603,0.182423156602161,0.837812512876856,0.930193056757809,FALSE,"ns","temp_21vs15_proth0","","UBA_4",""
"Mycgr3G100608","UBC4","Belongs to the ubiquitin-conjugating enzyme family",3214.94874780754,0.0175264318086204,0.0925700139203291,0.838594110521782,0.93037725966014,FALSE,"ns","temp_21vs15_proth0","map04013;map04120;map04141;map04624","UQ_con","2.3.2.23"
"Mycgr3G109945","CDC7","Protein tyrosine kinase",65.9820985047542,0.0243977031298437,0.22878406216003,0.838725707245879,0.93037725966014,FALSE,"ns","temp_21vs15_proth0","map04110;map04111;map04113","Pkinase","2.7.11.1"
"Mycgr3G31641","","",151.892941394646,-0.0255398153118222,0.159433167761722,0.838526736691638,0.93037725966014,FALSE,"ns","temp_21vs15_proth0","","",""
"Mycgr3G39565","","HAD-hyrolase-like",31.788312899352,-0.0187471014256929,0.258586695748937,0.838807637560578,0.93037725966014,FALSE,"ns","temp_21vs15_proth0","","HAD_2;Hydrolase;Hydrolase_like",""
"Mycgr3G51197","SPC19","Spc19",40.246400470559,-0.0214231856892169,0.246703711763509,0.838881179968385,0.93037725966014,FALSE,"ns","temp_21vs15_proth0","","DASH_Spc19",""
"Mycgr3G95665",NA,NA,377.300167904735,0.0205060993122221,0.251307157508486,0.838394765577831,0.93037725966014,FALSE,"ns","temp_21vs15_proth0",NA,NA,NA
"Mycgr3G86562","cnxF","Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of cytosolic tRNA(Lys), tRNA(Glu) and tRNA(Gln). Also essential during biosynthesis of the molybdenum cofactor. Acts by mediating the C-terminal thiocarboxylation of sulfur carriers urm1 and MOCS2A. Its N-terminus first activates urm1 and MOCS2A as acyl-adenylates (-COAMP), then the persulfide sulfur on the catalytic cysteine is transferred to urm1 and MOCS2A to form thiocarboxylation (-COSH) of their C-terminus. The reaction probably involves hydrogen sulfide that is generated from the persulfide intermediate and that acts as nucleophile towards urm1 and MOCS2A. Subsequently, a transient disulfide bond is formed. Does not use thiosulfate as sulfur donor",104.378263269384,-0.0252505554810834,0.157423868461306,0.83944985555568,0.930868879263491,FALSE,"ns","temp_21vs15_proth0","map04122","Rhodanese;ThiF","2.7.7.80;2.8.1.11"
"Mycgr3G48377","IRC5","SNF2 family N-terminal domain",31.5006627009446,-0.0231979664882683,0.23621694939505,0.839701165328854,0.930869437012557,FALSE,"ns","temp_21vs15_proth0","","Helicase_C;SNF2_N",""
"Mycgr3G99393","PFK1","Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis",379.511105566786,-0.0249302797696884,0.153489415381323,0.839592859939458,0.930869437012557,FALSE,"ns","temp_21vs15_proth0","map00010;map00030;map00051;map00052;map00680;map01100;map01110;map01120;map01130;map01200;map01230;map03018;map04152;map05230","PFK","2.7.1.11"
"Mycgr3G108985","","Peptidase dimerisation domain",319.245087097309,-0.022540910786879,0.13004950275174,0.8402048718501,0.930884492760762,FALSE,"ns","temp_21vs15_proth0","","M20_dimer;Peptidase_M20;WD40",""
"Mycgr3G26862","","metallo-beta-lactamase",156.905308326877,-0.0256786447975652,0.212849597825965,0.84021636824695,0.930884492760762,FALSE,"ns","temp_21vs15_proth0","","Lactamase_B",""
"Mycgr3G68986","CTK2","domain present in cyclins, TFIIB and Retinoblastoma",112.010464039719,-0.0263235248579604,0.183099282512225,0.840168798529394,0.930884492760762,FALSE,"ns","temp_21vs15_proth0","map00460;map00500;map00940;map01100;map01110","Cyclin_N","3.2.1.21"
